"sampleID","sex","Season","Location","SubSiteID","Estuary","Year","Complex","prey.name","sizeclass","count"
"Pv19.F071",NA,"Fall","Norris","H0470","Non-Estuary",2019,"Norris-Heron_Rocks","HERRING","SIZE.VSM",2
"Pv19.F072","FEMALE","Fall","Norris","H0470","Non-Estuary",2019,"Norris-Heron_Rocks","HAKE","SIZE.MED",2
"Pv19.F072","FEMALE","Fall","Norris","H0470","Non-Estuary",2019,"Norris-Heron_Rocks","HAKE","SIZE.SM",2
"Pv19.F072","FEMALE","Fall","Norris","H0470","Non-Estuary",2019,"Norris-Heron_Rocks","HERRING","SIZE.SM.MED",4
"Pv19.F072","FEMALE","Fall","Norris","H0470","Non-Estuary",2019,"Norris-Heron_Rocks","HERRING","SIZE.VSM",2
"Pv19.F073",NA,"Fall","Norris","H0470","Non-Estuary",2019,"Norris-Heron_Rocks","HAKE","SIZE.LG",2
"Pv19.F073",NA,"Fall","Norris","H0470","Non-Estuary",2019,"Norris-Heron_Rocks","HAKE","SIZE.MED",4
"Pv19.F073",NA,"Fall","Norris","H0470","Non-Estuary",2019,"Norris-Heron_Rocks","HAKE","SIZE.SM",2
"Pv19.F073",NA,"Fall","Norris","H0470","Non-Estuary",2019,"Norris-Heron_Rocks","HERRING","SIZE.VSM",2
"Pv19.F074",NA,"Fall","Norris","H0470","Non-Estuary",2019,"Norris-Heron_Rocks","HAKE","SIZE.LG",2
"Pv19.F074",NA,"Fall","Norris","H0470","Non-Estuary",2019,"Norris-Heron_Rocks","HAKE","SIZE.MED",2
"Pv19.F074",NA,"Fall","Norris","H0470","Non-Estuary",2019,"Norris-Heron_Rocks","HAKE","SIZE.SM",2
"Pv19.F075",NA,"Fall","Norris","H0470","Non-Estuary",2019,"Norris-Heron_Rocks","HAKE","SIZE.MED",2
"Pv19.F076",NA,"Fall","Norris","H0470","Non-Estuary",2019,"Norris-Heron_Rocks","HAKE","SIZE.LG",2
"Pv19.F076",NA,"Fall","Norris","H0470","Non-Estuary",2019,"Norris-Heron_Rocks","HAKE","SIZE.SM.MED",4
"Pv19.F076",NA,"Fall","Norris","H0470","Non-Estuary",2019,"Norris-Heron_Rocks","HERRING","SIZE.SM.MED",2
"Pv19.F077",NA,"Fall","Norris","H0470","Non-Estuary",2019,"Norris-Heron_Rocks","HAKE","SIZE.LG",2
"Pv19.F077",NA,"Fall","Norris","H0470","Non-Estuary",2019,"Norris-Heron_Rocks","HAKE","SIZE.MED",2
"Pv19.F077",NA,"Fall","Norris","H0470","Non-Estuary",2019,"Norris-Heron_Rocks","HAKE","SIZE.SM",2
"Pv19.F077",NA,"Fall","Norris","H0470","Non-Estuary",2019,"Norris-Heron_Rocks","HERRING","SIZE.SM",2
"Pv19.F077",NA,"Fall","Norris","H0470","Non-Estuary",2019,"Norris-Heron_Rocks","HERRING","SIZE.VSM",2
"Pv19.F078","FEMALE","Fall","Norris","H0470","Non-Estuary",2019,"Norris-Heron_Rocks","HAKE","SIZE.LG",2
"Pv19.F078","FEMALE","Fall","Norris","H0470","Non-Estuary",2019,"Norris-Heron_Rocks","HAKE","SIZE.MED",2
"Pv19.F078","FEMALE","Fall","Norris","H0470","Non-Estuary",2019,"Norris-Heron_Rocks","HAKE","SIZE.SM",2
"Pv19.F078","FEMALE","Fall","Norris","H0470","Non-Estuary",2019,"Norris-Heron_Rocks","HERRING","SIZE.SM.MED",2
"Pv19.F078","FEMALE","Fall","Norris","H0470","Non-Estuary",2019,"Norris-Heron_Rocks","HERRING","SIZE.VSM",2
"Pv19.F079","MALE","Fall","Norris","H0470","Non-Estuary",2019,"Norris-Heron_Rocks","HAKE","SIZE.LG",4
"Pv19.F079","MALE","Fall","Norris","H0470","Non-Estuary",2019,"Norris-Heron_Rocks","HAKE","SIZE.MED",4
"Pv19.F079","MALE","Fall","Norris","H0470","Non-Estuary",2019,"Norris-Heron_Rocks","HAKE","SIZE.VLG",2
"Pv19.F079","MALE","Fall","Norris","H0470","Non-Estuary",2019,"Norris-Heron_Rocks","HERRING","SIZE.SM.MED",2
"Pv19.F080","MALE","Fall","Norris","H0470","Non-Estuary",2019,"Norris-Heron_Rocks","HAKE","SIZE.MED.LG",6
"Pv19.F081",NA,"Fall","Norris","H0470","Non-Estuary",2019,"Norris-Heron_Rocks","HAKE","SIZE.LG",2
"Pv19.F081",NA,"Fall","Norris","H0470","Non-Estuary",2019,"Norris-Heron_Rocks","HAKE","SIZE.VLG",2
"Pv19.F082",NA,"Fall","Norris","H0470","Non-Estuary",2019,"Norris-Heron_Rocks","HAKE","SIZE.LG",6
"Pv19.F082",NA,"Fall","Norris","H0470","Non-Estuary",2019,"Norris-Heron_Rocks","HAKE","SIZE.SM.MED",2
"Pv19.F082",NA,"Fall","Norris","H0470","Non-Estuary",2019,"Norris-Heron_Rocks","HERRING","SIZE.VSM",2
"Pv19.F082",NA,"Fall","Norris","H0470","Non-Estuary",2019,"Norris-Heron_Rocks","SALMON","SIZE.MED",2
"Pv19.F083",NA,"Fall","Norris","H0470","Non-Estuary",2019,"Norris-Heron_Rocks","HAKE","SIZE.LG",4
"Pv19.F083",NA,"Fall","Norris","H0470","Non-Estuary",2019,"Norris-Heron_Rocks","HAKE","SIZE.MED",4
"Pv19.F084","MALE","Fall","Norris","H0470","Non-Estuary",2019,"Norris-Heron_Rocks","HAKE","SIZE.LG",4
"Pv19.F085",NA,"Fall","Norris","H0470","Non-Estuary",2019,"Norris-Heron_Rocks","HAKE","SIZE.SM.MED",10
"Pv19.F086",NA,"Fall","Norris","H0470","Non-Estuary",2019,"Norris-Heron_Rocks","HAKE","SIZE.LG",2
"Pv19.F086",NA,"Fall","Norris","H0470","Non-Estuary",2019,"Norris-Heron_Rocks","HAKE","SIZE.MED",4
"Pv19.F086",NA,"Fall","Norris","H0470","Non-Estuary",2019,"Norris-Heron_Rocks","HAKE","SIZE.SM",2
"Pv19.F086",NA,"Fall","Norris","H0470","Non-Estuary",2019,"Norris-Heron_Rocks","HERRING","SIZE.SM.MED",2
"Pv19.F087",NA,"Fall","Norris","H0470","Non-Estuary",2019,"Norris-Heron_Rocks","HAKE","SIZE.LG",2
"Pv19.F087",NA,"Fall","Norris","H0470","Non-Estuary",2019,"Norris-Heron_Rocks","HAKE","SIZE.MED",6
"Pv19.F087",NA,"Fall","Norris","H0470","Non-Estuary",2019,"Norris-Heron_Rocks","HERRING","SIZE.SM.MED",4
"Pv19.F087",NA,"Fall","Norris","H0470","Non-Estuary",2019,"Norris-Heron_Rocks","HERRING","SIZE.VSM",2
"Pv19.F088",NA,"Fall","Norris","H0470","Non-Estuary",2019,"Norris-Heron_Rocks","HAKE","SIZE.MED",8
"Pv19.F088",NA,"Fall","Norris","H0470","Non-Estuary",2019,"Norris-Heron_Rocks","HAKE","SIZE.VLG",2
"Pv19.F088",NA,"Fall","Norris","H0470","Non-Estuary",2019,"Norris-Heron_Rocks","HERRING","SIZE.SM.MED",2
"Pv19.F088",NA,"Fall","Norris","H0470","Non-Estuary",2019,"Norris-Heron_Rocks","HERRING","SIZE.VSM",6
"Pv19.F088",NA,"Fall","Norris","H0470","Non-Estuary",2019,"Norris-Heron_Rocks","HERRING","SIZE.XSM",4
"Pv19.F088",NA,"Fall","Norris","H0470","Non-Estuary",2019,"Norris-Heron_Rocks","SALMON","SIZE.MED",2
"Pv19.F089","MALE","Fall","Norris","H0470","Non-Estuary",2019,"Norris-Heron_Rocks","HAKE","SIZE.MED",4
"Pv19.F089","MALE","Fall","Norris","H0470","Non-Estuary",2019,"Norris-Heron_Rocks","HAKE","SIZE.SM",2
"Pv19.F090","MALE","Fall","Norris","H0470","Non-Estuary",2019,"Norris-Heron_Rocks","HAKE","SIZE.LG",4
"Pv19.F090","MALE","Fall","Norris","H0470","Non-Estuary",2019,"Norris-Heron_Rocks","HAKE","SIZE.MED",2
"Pv19.F090","MALE","Fall","Norris","H0470","Non-Estuary",2019,"Norris-Heron_Rocks","HAKE","SIZE.VLG",2
"Pv19.F090","MALE","Fall","Norris","H0470","Non-Estuary",2019,"Norris-Heron_Rocks","HERRING","SIZE.SM",2
"Pv19.F091","MALE","Fall","Norris","H0470","Non-Estuary",2019,"Norris-Heron_Rocks","HAKE","SIZE.LG",8
"Pv19.F091","MALE","Fall","Norris","H0470","Non-Estuary",2019,"Norris-Heron_Rocks","HAKE","SIZE.MED",8
"Pv19.F091","MALE","Fall","Norris","H0470","Non-Estuary",2019,"Norris-Heron_Rocks","HAKE","SIZE.SM",2
"Pv19.F092",NA,"Fall","Norris","H0470","Non-Estuary",2019,"Norris-Heron_Rocks","HAKE","SIZE.LG",2
"Pv19.F092",NA,"Fall","Norris","H0470","Non-Estuary",2019,"Norris-Heron_Rocks","HAKE","SIZE.MED",4
"Pv19.F092",NA,"Fall","Norris","H0470","Non-Estuary",2019,"Norris-Heron_Rocks","HERRING","SIZE.SM.MED",20
"Pv19.F093",NA,"Fall","Norris","H0470","Non-Estuary",2019,"Norris-Heron_Rocks","HAKE","SIZE.LG",2
"Pv19.F093",NA,"Fall","Norris","H0470","Non-Estuary",2019,"Norris-Heron_Rocks","HAKE","SIZE.MED",4
"Pv19.F093",NA,"Fall","Norris","H0470","Non-Estuary",2019,"Norris-Heron_Rocks","HAKE","SIZE.SM",2
"Pv19.F093",NA,"Fall","Norris","H0470","Non-Estuary",2019,"Norris-Heron_Rocks","HAKE","SIZE.VLG",2
"Pv19.F093",NA,"Fall","Norris","H0470","Non-Estuary",2019,"Norris-Heron_Rocks","HERRING","SIZE.SM.MED",2
"Pv19.F094",NA,"Fall","Norris","H0470","Non-Estuary",2019,"Norris-Heron_Rocks","HAKE","SIZE.LG",2
"Pv19.F094",NA,"Fall","Norris","H0470","Non-Estuary",2019,"Norris-Heron_Rocks","HAKE","SIZE.MED",6
"Pv19.F094",NA,"Fall","Norris","H0470","Non-Estuary",2019,"Norris-Heron_Rocks","HERRING","SIZE.SM.MED",2
"Pv19.F095",NA,"Fall","Norris","H0470","Non-Estuary",2019,"Norris-Heron_Rocks","HAKE","SIZE.MED",6
"Pv19.F095",NA,"Fall","Norris","H0470","Non-Estuary",2019,"Norris-Heron_Rocks","HAKE","SIZE.SM.MED",6
"Pv19.F095",NA,"Fall","Norris","H0470","Non-Estuary",2019,"Norris-Heron_Rocks","HERRING","SIZE.XSM",2
"Pv19.F096",NA,"Fall","Norris","H0470","Non-Estuary",2019,"Norris-Heron_Rocks","HAKE","SIZE.LG",4
"Pv19.F096",NA,"Fall","Norris","H0470","Non-Estuary",2019,"Norris-Heron_Rocks","HERRING","SIZE.SM.MED",2
"Pv19.F096",NA,"Fall","Norris","H0470","Non-Estuary",2019,"Norris-Heron_Rocks","HERRING","SIZE.VSM",2
"Pv19.F097",NA,"Fall","Norris","H0470","Non-Estuary",2019,"Norris-Heron_Rocks","HAKE","SIZE.LG",4
"Pv19.F097",NA,"Fall","Norris","H0470","Non-Estuary",2019,"Norris-Heron_Rocks","HAKE","SIZE.MED",8
"Pv19.F097",NA,"Fall","Norris","H0470","Non-Estuary",2019,"Norris-Heron_Rocks","HERRING","SIZE.SM.MED",2
"Pv19.F097",NA,"Fall","Norris","H0470","Non-Estuary",2019,"Norris-Heron_Rocks","HERRING","SIZE.VSM",2
"Pv19.F097",NA,"Fall","Norris","H0470","Non-Estuary",2019,"Norris-Heron_Rocks","HERRING","SIZE.XSM",2
"Pv19.F098",NA,"Fall","Norris","H0470","Non-Estuary",2019,"Norris-Heron_Rocks","HAKE","SIZE.LG",2
"Pv19.F098",NA,"Fall","Norris","H0470","Non-Estuary",2019,"Norris-Heron_Rocks","HAKE","SIZE.MED",4
"Pv19.H052",NA,"Fall","Danger","H0028","Non-Estuary",2019,"Danger_Reefs","HERRING","SIZE.SM.MED",6
"Pv19.H053",NA,"Fall","Danger","H0028","Non-Estuary",2019,"Danger_Reefs","HERRING","SIZE.SM.MED",5
"Pv19.H054",NA,"Fall","Danger","H0028","Non-Estuary",2019,"Danger_Reefs","HERRING","SIZE.SM.MED",1
"Pv19.H055",NA,"Fall","Danger","H0028","Non-Estuary",2019,"Danger_Reefs","HERRING","SIZE.SM.MED",3
"Pv19.H056",NA,"Fall","Danger","H0028","Non-Estuary",2019,"Danger_Reefs","HERRING","SIZE.MED",1
"Pv19.H056",NA,"Fall","Danger","H0028","Non-Estuary",2019,"Danger_Reefs","HERRING","SIZE.SM",1
"Pv19.H057",NA,"Fall","Danger","H0028","Non-Estuary",2019,"Danger_Reefs","HERRING","SIZE.SM.MED",1
"Pv19.H058",NA,"Fall","Danger","H0028","Non-Estuary",2019,"Danger_Reefs","HERRING","SIZE.VSM",1
"Pv19.H060",NA,"Fall","Danger","H0028","Non-Estuary",2019,"Danger_Reefs","HERRING","SIZE.SM.MED",7
"Pv19.H062",NA,"Fall","Rose","H0047","Non-Estuary",2019,"Rose_Islets","HERRING","SIZE.SM.MED",6
"Pv19.H063",NA,"Fall","Rose","H0047","Non-Estuary",2019,"Rose_Islets","HERRING","SIZE.SM.MED",3
"Pv19.H074",NA,"Fall","Snake","H0054","Non-Estuary",2019,"Snake_Island","HAKE","SIZE.LG",1
"Pv19.H074",NA,"Fall","Snake","H0054","Non-Estuary",2019,"Snake_Island","HAKE","SIZE.MED",1
"Pv19.H074",NA,"Fall","Snake","H0054","Non-Estuary",2019,"Snake_Island","HERRING","SIZE.MED.LG",1
"Pv19.H075",NA,"Fall","Snake","H0054","Non-Estuary",2019,"Snake_Island","HAKE","SIZE.LG",1
"Pv19.H075",NA,"Fall","Snake","H0054","Non-Estuary",2019,"Snake_Island","HERRING","SIZE.MED.LG",3
"Pv19.H076",NA,"Fall","Snake","H0054","Non-Estuary",2019,"Snake_Island","HAKE","SIZE.LG",1
"Pv19.H076",NA,"Fall","Snake","H0054","Non-Estuary",2019,"Snake_Island","HERRING","SIZE.MED",1
"Pv19.H077",NA,"Fall","Snake","H0054","Non-Estuary",2019,"Snake_Island","HAKE","SIZE.MED.LG",1
"Pv19.H077",NA,"Fall","Snake","H0054","Non-Estuary",2019,"Snake_Island","HERRING","SIZE.MED.LG",2
"Pv19.H078",NA,"Fall","Snake","H0054","Non-Estuary",2019,"Snake_Island","HAKE","SIZE.LG",1
"Pv19.H078",NA,"Fall","Snake","H0054","Non-Estuary",2019,"Snake_Island","HAKE","SIZE.SM.MED",1
"Pv19.H079",NA,"Fall","Snake","H0054","Non-Estuary",2019,"Snake_Island","HERRING","SIZE.SM",1
"Pv19.H080",NA,"Fall","Snake","H0054","Non-Estuary",2019,"Snake_Island","HAKE","SIZE.LG",1
"Pv19.H080",NA,"Fall","Snake","H0054","Non-Estuary",2019,"Snake_Island","HAKE","SIZE.MED.LG",1
"Pv19.H080",NA,"Fall","Snake","H0054","Non-Estuary",2019,"Snake_Island","HAKE","SIZE.SM.MED",1
"Pv19.H080",NA,"Fall","Snake","H0054","Non-Estuary",2019,"Snake_Island","HAKE","SIZE.VSM",36
"Pv19.H081",NA,"Fall","Snake","H0054","Non-Estuary",2019,"Snake_Island","HAKE","SIZE.MED.LG",1
"Pv19.H081",NA,"Fall","Snake","H0054","Non-Estuary",2019,"Snake_Island","SALMON","SIZE.SM.MED",1
"Pv19.H082",NA,"Fall","Snake","H0054","Non-Estuary",2019,"Snake_Island","HAKE","SIZE.MED",1
"Pv19.H082",NA,"Fall","Snake","H0054","Non-Estuary",2019,"Snake_Island","HERRING","SIZE.SM.MED",2
"Pv19.H083",NA,"Fall","Snake","H0054","Non-Estuary",2019,"Snake_Island","HAKE","SIZE.LG",1
"Pv19.H083",NA,"Fall","Snake","H0054","Non-Estuary",2019,"Snake_Island","HAKE","SIZE.MED",3
"Pv19.H084",NA,"Fall","Snake","H0054","Non-Estuary",2019,"Snake_Island","HAKE","SIZE.LG",2
"Pv19.H084",NA,"Fall","Snake","H0054","Non-Estuary",2019,"Snake_Island","HAKE","SIZE.MED",1
"Pv19.H085",NA,"Fall","Snake","H0054","Non-Estuary",2019,"Snake_Island","HAKE","SIZE.LG",3
"Pv19.H085",NA,"Fall","Snake","H0054","Non-Estuary",2019,"Snake_Island","HAKE","SIZE.MED",1
"Pv19.H085",NA,"Fall","Snake","H0054","Non-Estuary",2019,"Snake_Island","HAKE","SIZE.SM",1
"Pv19.H085",NA,"Fall","Snake","H0054","Non-Estuary",2019,"Snake_Island","HERRING","SIZE.SM",1
"Pv19.H086",NA,"Fall","Snake","H0054","Non-Estuary",2019,"Snake_Island","HERRING","SIZE.SM",1
"Pv19.H087",NA,"Fall","Snake","H0054","Non-Estuary",2019,"Snake_Island","HAKE","SIZE.LG",2
"Pv19.H087",NA,"Fall","Snake","H0054","Non-Estuary",2019,"Snake_Island","HAKE","SIZE.MED",2
"Pv19.H087",NA,"Fall","Snake","H0054","Non-Estuary",2019,"Snake_Island","HERRING","SIZE.SM.MED",1
"Pv19.H088",NA,"Fall","Snake","H0054","Non-Estuary",2019,"Snake_Island","HAKE","SIZE.LG",2
"Pv19.H088",NA,"Fall","Snake","H0054","Non-Estuary",2019,"Snake_Island","HAKE","SIZE.MED.LG",1
"Pv19.H088",NA,"Fall","Snake","H0054","Non-Estuary",2019,"Snake_Island","HAKE","SIZE.SM.MED",1
"Pv19.H088",NA,"Fall","Snake","H0054","Non-Estuary",2019,"Snake_Island","HERRING","SIZE.SM.MED",5
"Pv19.H089",NA,"Fall","Snake","H0054","Non-Estuary",2019,"Snake_Island","HAKE","SIZE.MED.LG",2
"Pv19.H090",NA,"Fall","Snake","H0054","Non-Estuary",2019,"Snake_Island","HAKE","SIZE.MED",1
"Pv19.H090",NA,"Fall","Snake","H0054","Non-Estuary",2019,"Snake_Island","HERRING","SIZE.MED.LG",1
"Pv19.H090",NA,"Fall","Snake","H0054","Non-Estuary",2019,"Snake_Island","HERRING","SIZE.SM.MED",3
"Pv19.H092",NA,"Fall","Snake","H0054","Non-Estuary",2019,"Snake_Island","HAKE","SIZE.LG",1
"Pv19.H092",NA,"Fall","Snake","H0054","Non-Estuary",2019,"Snake_Island","HAKE","SIZE.MED.LG",3
"Pv19.H092",NA,"Fall","Snake","H0054","Non-Estuary",2019,"Snake_Island","HERRING","SIZE.SM.MED",2
"Pv19.H093",NA,"Fall","Snake","H0054","Non-Estuary",2019,"Snake_Island","HAKE","SIZE.LG",1
"Pv19.H093",NA,"Fall","Snake","H0054","Non-Estuary",2019,"Snake_Island","HAKE","SIZE.MED",1
"Pv19.H093",NA,"Fall","Snake","H0054","Non-Estuary",2019,"Snake_Island","HERRING","SIZE.MED",1
"Pv19.H094",NA,"Fall","Snake","H0054","Non-Estuary",2019,"Snake_Island","HAKE","SIZE.MED.LG",1
"Pv19.H094",NA,"Fall","Snake","H0054","Non-Estuary",2019,"Snake_Island","HAKE","SIZE.VLG",1
"Pv19.H095",NA,"Fall","Snake","H0054","Non-Estuary",2019,"Snake_Island","HERRING","SIZE.MED.LG",4
"Pv19.H096",NA,"Fall","Snake","H0054","Non-Estuary",2019,"Snake_Island","HERRING","SIZE.MED.LG",3
"Pv19.H097",NA,"Fall","Snake","H0054","Non-Estuary",2019,"Snake_Island","HAKE","SIZE.MED",1
"Pv19.H098",NA,"Fall","Snake","H0054","Non-Estuary",2019,"Snake_Island","HAKE","SIZE.MED",2
"Pv19.H098",NA,"Fall","Snake","H0054","Non-Estuary",2019,"Snake_Island","HAKE","SIZE.MED.LG",3
"Pv19.H098",NA,"Fall","Snake","H0054","Non-Estuary",2019,"Snake_Island","HERRING","SIZE.MED.LG",2
"Pv19.H099",NA,"Fall","Snake","H0054","Non-Estuary",2019,"Snake_Island","HAKE","SIZE.MED.LG",1
"Pv19.H099",NA,"Fall","Snake","H0054","Non-Estuary",2019,"Snake_Island","HAKE","SIZE.SM.MED",1
"Pv19.H099",NA,"Fall","Snake","H0054","Non-Estuary",2019,"Snake_Island","HERRING","SIZE.MED.LG",1
"Pv19.H099",NA,"Fall","Snake","H0054","Non-Estuary",2019,"Snake_Island","HERRING","SIZE.SM.MED",1
"Pv19.H100",NA,"Fall","Snake","H0054","Non-Estuary",2019,"Snake_Island","HAKE","SIZE.LG",2
"Pv19.H100",NA,"Fall","Snake","H0054","Non-Estuary",2019,"Snake_Island","HAKE","SIZE.MED",2
"Pv19.H100",NA,"Fall","Snake","H0054","Non-Estuary",2019,"Snake_Island","SALMON","SIZE.SM",1
"Pv19.I001",NA,"Fall","Snake","H0054","Non-Estuary",2019,"Snake_Island","HAKE","SIZE.MED.LG",1
"Pv19.I001",NA,"Fall","Snake","H0054","Non-Estuary",2019,"Snake_Island","HAKE","SIZE.VLG",2
"Pv19.I001",NA,"Fall","Snake","H0054","Non-Estuary",2019,"Snake_Island","HAKE","SIZE.VSM",1
"Pv19.I001",NA,"Fall","Snake","H0054","Non-Estuary",2019,"Snake_Island","HERRING","SIZE.MED.LG",2
"Pv19.I001",NA,"Fall","Snake","H0054","Non-Estuary",2019,"Snake_Island","HERRING","SIZE.SM",1
"Pv19.I002",NA,"Fall","Snake","H0054","Non-Estuary",2019,"Snake_Island","HAKE","SIZE.LG",1
"Pv19.I002",NA,"Fall","Snake","H0054","Non-Estuary",2019,"Snake_Island","HAKE","SIZE.MED",1
"Pv19.I002",NA,"Fall","Snake","H0054","Non-Estuary",2019,"Snake_Island","HERRING","SIZE.MED.LG",1
"Pv19.I003",NA,"Fall","Snake","H0054","Non-Estuary",2019,"Snake_Island","HERRING","SIZE.MED.LG",18
"Pv19.I004",NA,"Fall","Snake","H0054","Non-Estuary",2019,"Snake_Island","HAKE","SIZE.MED.LG",1
"Pv19.I004",NA,"Fall","Snake","H0054","Non-Estuary",2019,"Snake_Island","HAKE","SIZE.SM.MED",1
"Pv19.I004",NA,"Fall","Snake","H0054","Non-Estuary",2019,"Snake_Island","HAKE","SIZE.VSM",1
"Pv19.I004",NA,"Fall","Snake","H0054","Non-Estuary",2019,"Snake_Island","HERRING","SIZE.MED.LG",1
"Pv19.I005",NA,"Fall","Snake","H0054","Non-Estuary",2019,"Snake_Island","HAKE","SIZE.LG",2
"Pv19.I005",NA,"Fall","Snake","H0054","Non-Estuary",2019,"Snake_Island","HAKE","SIZE.MED",1
"Pv19.I005",NA,"Fall","Snake","H0054","Non-Estuary",2019,"Snake_Island","HAKE","SIZE.SM",1
"Pv19.I005",NA,"Fall","Snake","H0054","Non-Estuary",2019,"Snake_Island","HAKE","SIZE.VSM",1
"Pv19.I005",NA,"Fall","Snake","H0054","Non-Estuary",2019,"Snake_Island","HERRING","SIZE.VSM",1
"Pv19.I006",NA,"Fall","Snake","H0054","Non-Estuary",2019,"Snake_Island","HAKE","SIZE.LG",1
"Pv19.I006",NA,"Fall","Snake","H0054","Non-Estuary",2019,"Snake_Island","HAKE","SIZE.MED",1
"Pv19.I006",NA,"Fall","Snake","H0054","Non-Estuary",2019,"Snake_Island","HAKE","SIZE.VSM",2
"Pv19.I007",NA,"Fall","Snake","H0054","Non-Estuary",2019,"Snake_Island","HAKE","SIZE.MED",4
"Pv19.I007",NA,"Fall","Snake","H0054","Non-Estuary",2019,"Snake_Island","HAKE","SIZE.MED.LG",2
"Pv19.I008",NA,"Fall","Snake","H0054","Non-Estuary",2019,"Snake_Island","HAKE","SIZE.LG",1
"Pv19.I008",NA,"Fall","Snake","H0054","Non-Estuary",2019,"Snake_Island","HAKE","SIZE.MED",2
"Pv19.I008",NA,"Fall","Snake","H0054","Non-Estuary",2019,"Snake_Island","HAKE","SIZE.SM",3
"Pv19.I009",NA,"Fall","Flora","H0099","Non-Estuary",2019,"Flora_Islet","HAKE","SIZE.LG",1
"Pv19.I009",NA,"Fall","Flora","H0099","Non-Estuary",2019,"Flora_Islet","HAKE","SIZE.MED",1
"Pv19.I010",NA,"Fall","Flora","H0099","Non-Estuary",2019,"Flora_Islet","HAKE","SIZE.MED.LG",1
"Pv19.I011",NA,"Fall","Flora","H0099","Non-Estuary",2019,"Flora_Islet","HAKE","SIZE.MED.LG",1
"Pv19.I011",NA,"Fall","Flora","H0099","Non-Estuary",2019,"Flora_Islet","HAKE","SIZE.SM.MED",1
"Pv19.I012",NA,"Fall","Flora","H0099","Non-Estuary",2019,"Flora_Islet","HAKE","SIZE.MED",1
"Pv19.I013",NA,"Fall","Flora","H0099","Non-Estuary",2019,"Flora_Islet","HAKE","SIZE.MED",1
"Pv19.I013",NA,"Fall","Flora","H0099","Non-Estuary",2019,"Flora_Islet","HAKE","SIZE.MED.LG",2
"Pv19.I014",NA,"Fall","Flora","H0099","Non-Estuary",2019,"Flora_Islet","HAKE","SIZE.MED",1
"Pv19.I014",NA,"Fall","Flora","H0099","Non-Estuary",2019,"Flora_Islet","HAKE","SIZE.MED.LG",1
"Pv19.I014",NA,"Fall","Flora","H0099","Non-Estuary",2019,"Flora_Islet","HERRING","SIZE.MED.LG",1
"Pv19.I015",NA,"Fall","Flora","H0099","Non-Estuary",2019,"Flora_Islet","HAKE","SIZE.LG",6
"Pv19.I015",NA,"Fall","Flora","H0099","Non-Estuary",2019,"Flora_Islet","HAKE","SIZE.MED",1
"Pv19.I016",NA,"Fall","Flora","H0099","Non-Estuary",2019,"Flora_Islet","HAKE","SIZE.LG",1
"Pv19.I016",NA,"Fall","Flora","H0099","Non-Estuary",2019,"Flora_Islet","HAKE","SIZE.MED",1
"Pv19.I017",NA,"Fall","Flora","H0099","Non-Estuary",2019,"Flora_Islet","HAKE","SIZE.LG",1
"Pv19.I017",NA,"Fall","Flora","H0099","Non-Estuary",2019,"Flora_Islet","HAKE","SIZE.MED",2
"Pv19.I018",NA,"Fall","Flora","H0099","Non-Estuary",2019,"Flora_Islet","HAKE","SIZE.LG",4
"Pv19.I019",NA,"Fall","Flora","H0099","Non-Estuary",2019,"Flora_Islet","HAKE","SIZE.MED.LG",1
"Pv19.I020",NA,"Fall","Flora","H0099","Non-Estuary",2019,"Flora_Islet","HAKE","SIZE.LG",3
"Pv19.I020",NA,"Fall","Flora","H0099","Non-Estuary",2019,"Flora_Islet","HAKE","SIZE.MED",1
"Pv19.I021",NA,"Fall","Flora","H0099","Non-Estuary",2019,"Flora_Islet","HAKE","SIZE.LG",1
"Pv19.I021",NA,"Fall","Flora","H0099","Non-Estuary",2019,"Flora_Islet","HAKE","SIZE.MED.LG",3
"Pv19.I022",NA,"Fall","Flora","H0099","Non-Estuary",2019,"Flora_Islet","HAKE","SIZE.LG",1
"Pv19.I022",NA,"Fall","Flora","H0099","Non-Estuary",2019,"Flora_Islet","HAKE","SIZE.MED",1
"Pv19.I022",NA,"Fall","Flora","H0099","Non-Estuary",2019,"Flora_Islet","HERRING","SIZE.VSM",1
"Pv19.I023",NA,"Fall","Flora","H0099","Non-Estuary",2019,"Flora_Islet","HAKE","SIZE.LG",1
"Pv19.I023",NA,"Fall","Flora","H0099","Non-Estuary",2019,"Flora_Islet","HAKE","SIZE.SM.MED",1
"Pv19.I024",NA,"Fall","Flora","H0099","Non-Estuary",2019,"Flora_Islet","HAKE","SIZE.LG",2
"Pv19.I024",NA,"Fall","Flora","H0099","Non-Estuary",2019,"Flora_Islet","HAKE","SIZE.MED",3
"Pv19.I025",NA,"Fall","Flora","H0099","Non-Estuary",2019,"Flora_Islet","HAKE","SIZE.LG",1
"Pv19.I025",NA,"Fall","Flora","H0099","Non-Estuary",2019,"Flora_Islet","HAKE","SIZE.MED.LG",1
"Pv19.I026",NA,"Fall","Flora","H0099","Non-Estuary",2019,"Flora_Islet","HAKE","SIZE.LG",1
"Pv19.I026",NA,"Fall","Flora","H0099","Non-Estuary",2019,"Flora_Islet","HAKE","SIZE.MED.LG",1
"Pv19.I027",NA,"Fall","Flora","H0099","Non-Estuary",2019,"Flora_Islet","HAKE","SIZE.MED.LG",1
